longitude,latitude,Head Wind,User Direction,User Speed,Resultant Wind Speed,Resultant Wind Direction
-1.558345,54.014251,-9.552129202155761,322.9968850702689,6.404896515210261,16.49088640708168,-1.9655511724689345
-1.558404,54.014297,-6.52660273739145,324.37597217009704,5.608607135943081,10.901513796358376,-2.3595543782474215
-1.558454,54.014338,-13.359062279044474,326.9989808713111,5.038279626156185,21.047281157055586,-2.4737532357031395
-1.558496,54.014376,-9.958114390560736,329.56228804087897,4.900839569015149,14.893058529892063,-2.060072998224963
-1.558534,54.014414,-9.958045324876263,329.56231089566927,4.9008384196357,14.892948630797857,-2.0600744527040327
-1.558572,54.014452,-13.900936845029394,334.96501641590623,4.7862751615559525,18.89526372240264,-2.1207143263035695
-1.558603,54.014491,-14.250564806472624,332.96628606992977,4.743708997626637,20.02572966303744,-2.5315629424425903
-1.558636,54.014529,-15.267227691097547,333.6736209797346,4.71437121031468,21.1976586537955,-2.3829538827395202
-1.558668,54.014567,-10.213840207047557,337.7093747717855,5.167543523695845,13.311922699812468,-2.6308582037513193
-1.558698,54.01461,-17.241726665188235,339.9173728694784,5.327704988191195,21.786116164685815,-2.3951726675924423
-1.558726,54.014655,-11.031536311320771,337.91719287442356,5.039907439530765,14.334280791668222,-2.6527957142483674
-1.558755,54.014697,-8.959672833179653,337.2323092350743,5.064831256826378,11.759587556237134,-2.4823668915151895
-1.558785,54.014739,-10.947554252604474,335.8830206824682,5.116818456653101,14.666335422755346,-2.0482382866745477
-1.558817,54.014781,-8.959744729941113,337.2323505140591,5.064829725358979,11.759674718611345,-2.4823830520141636
-1.558847,54.014823,-9.538230969217844,336.39876206730423,4.7324529073467305,12.677063245480403,-2.16402810636421
-1.558876,54.014862,-17.226843507530514,340.17286555469985,5.2008842692239625,21.692809785036122,-2.333340371942081
-1.558903,54.014906,-15.279898280091187,333.5644402637622,4.8430087959978385,21.254300903416606,-2.408115822391879
-1.558936,54.014945,-13.640134319967174,327.521694930967,4.745190351858967,21.254920697654494,-2.3538144960170055
-1.558975,54.014981,-9.332122151759284,323.02654006153574,4.453843059198018,16.09933977633797,-2.083326312281822
-1.559016,54.015013,-14.251225767912546,332.9665770931684,4.743696701906155,20.02655805625683,-2.5315077928722127
-1.559049,54.015051,-11.949511461718648,328.8102359474652,4.289442955295386,18.13764196936866,-2.1263509993391816
-1.559083,54.015084,-7.34710097756279,324.2367114580566,4.248065109071568,12.312081453403117,-2.3105168179157674
-1.559121,54.015115,-7.345229922747464,324.6808356222445,4.633439388924555,12.182332545199282,-2.4729909923377718
-1.559162,54.015149,-11.322104767984808,320.81936397197444,4.446891297728501,20.66658328916962,-2.441769778373231
-1.559205,54.01518,-10.972241748450086,322.3234172912297,4.917187856187444,19.262540916554507,-2.127213790241195
-1.559251,54.015215,-11.303706209862701,320.6812668443306,4.743118727887167,20.70928109000671,-2.4755222628188176
-1.559297,54.015248,-5.556872634148292,310.9465086663666,4.411461053461481,14.022205923131438,-2.1161824962444253
-1.559348,54.015274,-7.015786143467724,309.78950348780097,3.996263209416484,18.57644121600957,-2.1605687801590006
-1.559395,54.015297,-6.355009834263209,310.3966028361571,4.632589649644905,16.401679220679384,-2.073815635438355
-1.559449,54.015324,-5.55509720560249,310.92597349910204,4.583026148335419,14.02937605930414,-2.102300721751859
-1.559502,54.015351,-6.363121985381368,310.39664068042964,4.804163393346615,16.42259010649426,-2.0634394354972168
-1.559558,54.015379,-9.433993902342145,315.93871481014247,5.261130099250577,19.87430159703742,-2.132432244901165
-1.559614,54.015413,-7.8158821324255126,308.976880159256,5.1265818691401375,21.442687125849176,-2.281963122547824
-1.559675,54.015442,-4.173302309462597,306.24668321978305,5.265778659694183,13.052524774905692,-2.6275847401578862
-1.55974,54.01547,-6.381365637506646,310.3967238677339,5.147309311104735,16.46961827885927,-2.0427710340440206
-1.5598,54.0155,-4.873223636044718,311.32627657318164,5.220056860388236,12.1113698065842,-2.157078953887961
-1.55986,54.015531,-7.815871246210744,308.9769596135858,5.126573081274036,21.44258129409453,-2.2819447741409427
-1.559921,54.01556,-3.7074697025930696,305.1551583601071,4.63479337166962,12.29170151821198,-2.221287991527127
-1.559979,54.015584,-7.058646722882574,309.8589876118515,4.510950075046118,18.634536243188347,-2.1288368764695385
-1.560032,54.01561,-5.331688726061394,306.8702017827864,4.818415393827342,16.15548209250695,-2.6515005977074955
-1.560091,54.015636,-4.173512878055516,306.24681062706577,5.265762689808533,13.053097337823544,-2.627611557614928
-1.560156,54.015664,-4.523123688266812,304.24616177015946,5.137400862992687,15.789701284401076,-2.039831320714377
-1.560221,54.01569,-7.542091321764932,309.3716403943598,4.732835402236053,20.334117548562713,-2.2038608454003166
-1.560277,54.015717,-6.103544566329885,312.7879601329991,5.07450265262525,14.341400909955391,-2.655461552029104
-1.560334,54.015748,-7.506130579561673,308.15014298737583,5.400223966493341,21.383343429904755,-2.480091388669821
-1.560399,54.015778,-5.4205181175089505,306.90141610769984,5.5556758200834135,16.399090936183818,-2.6953913177603153
-1.560467,54.015808,-3.420587902426247,305.42282703379067,5.371684675668848,11.17566674260481,-2.309598789086419
-1.560534,54.015836,-7.633863940748773,308.2193733191625,5.571665123513449,21.677374881662715,-2.4663844147918157
-1.560601,54.015867,-4.443837746276886,311.6771437004688,5.685734586725525,10.89265936937728,-2.2905897450820043
-1.560666,54.015901,-4.559852908974535,312.06787561258835,5.808602122197806,11.009271476166496,-2.4947236682626506
-1.560732,54.015936,-5.584616380498491,310.8164809588804,5.7839778302899765,14.166736215362757,-2.0086759234321194
-1.560799,54.01597,-5.186376508065745,306.79022511342714,5.38441305196931,15.778184643795976,-2.688231010349448
-1.560865,54.015999,-4.9522848494615515,306.67161353808996,5.2131860000943595,15.156203388960668,-2.67580847217867
-1.560929,54.016027,-7.921021253116802,309.0663628784214,5.46958861281674,21.644799636087996,-2.2564885704033637
-1.560994,54.016058,-5.569105591301631,310.8430152511062,5.440826833427919,14.112154507468668,-2.034847411607591
-1.561057,54.01609,-4.174005693662516,306.2471087660091,5.265725315499731,13.054437367984486,-2.6276742800833572
-1.561122,54.016118,-4.872764642486549,311.3266986285247,5.2200131320483125,12.11002611225768,-2.157223164695478
-1.561182,54.016149,-5.593788054345042,310.80454361088607,5.955531711892769,14.196898445273371,-1.9957834337152154
-1.561251,54.016184,-7.157926196529271,309.97248477941855,5.711896591044593,18.80565139247839,-2.058265649391722
-1.561318,54.016217,-7.293253490336037,307.8844189584778,5.794512799671899,21.03738636157456,-2.550549550118924
-1.561388,54.016249,-6.425169524011679,310.3972579713992,5.833553703610801,16.582303613261466,-2.001805974522586
-1.561456,54.016283,-7.73206795501275,309.5795542554753,5.9336666877368565,20.658749117437743,-2.1259867016754024
-1.561526,54.016317,-5.5375009688299714,301.9960853488313,6.085848544386902,22.272618243124974,-2.458283265899816
-1.561605,54.016346,-5.735528164941603,303.00118145284796,5.9205325800832345,21.596560769850285,-2.195574563339255
-1.561681,54.016375,-3.163610473316767,305.21048605705516,6.556971158472262,10.45668388701638,-2.1640834507756423
-1.561763,54.016409,-5.912198261144889,302.1695245484426,7.1007625622996535,23.502644105263304,-2.4188526782426756
-1.561855,54.016443,-4.612598550227184,301.08088423045257,7.3232913885956235,19.786290447175602,-2.7205785823448876
-1.561951,54.016477,-3.265627747669441,297.52014158214746,7.219515493337267,18.955857308826758,-1.9698331095641985
-1.562049,54.016507,-3.4108932387585678,297.3511016520295,7.502683921482627,20.138893443334577,-1.9940941744290335
-1.562151,54.016538,-2.468792992534086,294.76315768344614,7.6985017316007225,19.798611629406555,-2.7436155859728233
-1.562258,54.016567,-1.4271674131340617,293.838764100394,7.4283367613035995,13.132805766091009,-2.8093896816984456
-1.562362,54.016594,-1.093387380878424,290.3412170177106,7.037459537359567,22.862249751454573,-2.2001358504621638
-1.562463,54.016616,-0.4337321016127435,288.7984219696351,6.556325235029688,20.737963439889192,-2.627836459332227
-1.562558,54.016635,-1.004416731113992,290.1770745558956,6.125162075910427,22.338604111158936,-2.2581241968123966
-1.562646,54.016654,-1.0145516643572405,292.2993713599668,5.860917396533074,12.383518988496489,-2.064073947636632
-1.562729,54.016674,-2.6698905438069542,298.2020856120722,5.411719447797117,14.511289686640213,-2.0298353200185404
-1.562802,54.016697,-2.498059542877379,298.4870220812361,5.1289252257506615,13.22613245517147,-2.088779204851907
-1.562871,54.016719,-0.9846713440193557,290.3043434654628,4.806609945092354,20.869562729884812,-2.247093450351649
-1.56294,54.016734,-2.748454827478017,295.3035944397743,5.203147083338851,20.50345818797163,-2.5377257452903446
-1.563012,54.016754,-2.6698575947298764,298.20213149260667,5.411711365033188,14.51104852483857,-2.0298394290897046
-1.563085,54.016777,-4.637449523009292,301.29347611035644,5.351864970951984,19.589820015493675,-2.600172766134874
-1.563155,54.016802,-7.7072425890966265,309.55555588666317,5.762066964189726,20.613813978914912,-2.1365053675018175
-1.563223,54.016835,-5.193591835261589,303.6634964266964,5.416178826479845,18.76958921281205,-2.075655965763069
-1.563292,54.016862,-4.055305335214143,306.23406501527313,5.83172156670588,12.691757920125509,-2.661897970613985
-1.563364,54.016893,-4.685209935272741,312.1194025485475,5.637027435437921,11.289625316102615,-2.512152604900871
-1.563428,54.016927,-4.685239840400846,312.11942584342586,5.637024900714099,11.289687313448706,-2.5121628607152733
-1.563492,54.016961,-3.852988157406389,305.9586870726218,4.923469244952011,12.233076555374083,-2.528031018807465
-1.563553,54.016987,-5.155412903776355,303.56390934391453,4.625861063461255,18.744788319787194,-2.125452677546085
-1.563612,54.01701,-3.9974641453742175,306.1080687050275,5.094541331269531,12.59288934971343,-2.5825921829458838
-1.563675,54.017037,-3.548155284661895,305.5170479896243,4.976493550920336,11.533474925491042,-2.354970128641011
-1.563737,54.017063,-5.155377062524407,303.5639575642847,4.625855195801164,18.744602856123585,-2.1254460585378077
-1.563796,54.017086,-5.383720842927804,302.4010466201833,4.565317753664447,21.074331768063757,-2.351265774798401
-1.563855,54.017108,-1.1659415148370467,293.04979486630134,4.260009185723485,12.276492425116162,-2.3895587388603237
-1.563915,54.017123,-3.18312047707983,297.1715568027812,4.626466891422399,19.14322120008239,-2.1418134543289096
-1.563978,54.017142,-3.1683039068747543,296.295378660951,4.518093698757984,20.957011899374113,-2.3132932093628344
-1.56404,54.01716,-0.10036267699935521,287.9622609377318,4.326790146629968,15.873630100606373,-2.621337369604833
-1.564103,54.017172,-1.1008632924740975,292.0597395497282,4.441014661386576,14.157453790128105,-2.109189166748271
-1.564166,54.017187,-0.1003659923784772,287.9622718286582,4.326787605127487,15.873677253772566,-2.621337250230163
-1.564229,54.017199,-1.1010412322084426,292.7105961080799,4.320192971238278,12.360347672669786,-2.272022632534071
-1.56429,54.017214,-1.9674456030240215,294.4118126100961,4.304752403133358,16.587702767357843,-2.61701584129307
-1.56435,54.01723,-1.1238736294944744,291.3368556964138,4.278490268511029,17.244147273243666,-2.1057323482774595
-1.564411,54.017244,-0.2878590783359701,288.51165492246946,4.202680673821512,18.092159466853953,-2.581951633472994
-1.564472,54.017256,-0.7541901054614399,289.71350664132,3.955744532065344,20.45023679414057,-2.375201724332383
-1.564529,54.017268,-2.25395458093525,294.7762528069357,4.24534277328124,18.04289190481844,-2.5860774911889415
-1.564588,54.017284,-2.5484419394721214,298.43770963741673,4.903570975127811,13.553539947182612,-2.093918278624564
-1.564654,54.017305,-0.4029833177120603,288.7986980411824,4.485840450455227,19.26333985997731,-2.55510296879281
-1.564719,54.017318,-3.151363584023891,296.1036156534108,4.801649077952295,21.31145424251528,-2.354277576664043
-1.564785,54.017337,-3.0060475590573823,295.76476345347527,4.860399997614854,21.166337936119568,-2.4307478923403685
-1.564852,54.017356,-1.0788079432164475,292.73160050421876,4.6041735578252485,12.061316282616362,-2.2720773672973995
-1.564917,54.017372,-5.559347560095859,302.30012311835924,5.41040107670162,21.907893500542627,-2.375480941419736
-1.564987,54.017398,-1.787422218514386,294.18690060316567,5.156532325352711,15.582091119223946,-2.6737734914365676
-1.565059,54.017417,-3.3563610510182706,296.9485361171363,5.643297594218231,20.662191295147082,-2.1489052213794855
-1.565136,54.01744,-3.3923080543458557,296.6510207263304,5.7016092609717015,21.56394087609246,-2.2162062498103667
-1.565214,54.017463,-1.7343923006181399,294.1275894156606,5.440471120744559,15.256574686075394,-2.6913355593631767
-1.56529,54.017483,-3.195575724372918,295.93324858337706,5.593776364858339,22.049037454430483,-2.3970899851021064
-1.565367,54.017505,-1.088602264234431,291.95486139913754,5.353409169046514,14.336256513271708,-2.0368460030271636
-1.565443,54.017523,-0.41306618435174824,288.79879410276345,5.175945332374963,19.743737334371964,-2.5805082744931016
-1.565518,54.017538,-0.610683104084761,289.24576665247866,5.39747840133641,21.263267409664365,-2.492776629367419
-1.565596,54.017554,0.15897835462811488,286.7845900861181,5.390825254129563,11.171186523194956,-2.411240496431829
-1.565675,54.017568,1.4853151732148435,283.6660640025659,5.177064047302326,21.649867357460362,-2.3234531856289458
-1.565752,54.017579,1.630801280963643,279.9021598291371,5.17288885013437,12.174808036920806,-2.156796848962987
-1.56583,54.017587,2.230332638258068,279.2074355768534,5.559443805345559,15.280998081033017,-2.0131620486884065
-1.565914,54.017595,1.6174742830468967,283.33260348187434,5.304113776825775,21.73695061166524,-2.4037654378948647
-1.565993,54.017606,1.6174731001620815,283.33260687391953,5.304112448745694,21.736951961276233,-2.4037646102632046
-1.566072,54.017617,1.630796003680264,279.9021686990049,5.172884264739953,12.174782583098125,-2.156800007083631
-1.56615,54.017625,2.7839334903743995,273.8947683617699,4.911171748969653,11.750181177396396,-2.26928693096066
-1.566225,54.017628,5.9498299048512635,270.000029939167,4.834498267053266,19.67735507967328,-2.5591801151373823
-1.566299,54.017628,3.1928841723849524,275.18681285332764,4.919975009051914,14.853379772838426,-2.6531188915776065
-1.566374,54.017632,2.9674421888196423,274.92551918943434,5.180282552727761,13.524540330514341,-2.640464607763116
-1.566453,54.017636,3.1361240739699485,275.1189320828087,4.985041098886288,14.51123218763506,-2.652320489701613
-1.566529,54.01764,3.0230601518868014,274.9883503870019,5.115194858206733,13.845548726409682,-2.646012706837395
-1.566607,54.017644,2.7839330431388025,273.8947701310125,4.91116951626999,11.750180777562838,-2.2692876937068194
-1.566682,54.017647,5.964172522861454,270.00003034641725,4.899827086846546,19.724789615033153,-2.561460203647931
-1.566757,54.017647,5.949829420634895,270.00002993918065,4.834496059036303,19.677353478281354,-2.5591800378831544
-1.566831,54.017647,5.878584861139388,270.0000279147338,4.507840919894179,19.441730376186133,-2.5476129405668804
-1.5669,54.017647,3.464149833224075,275.55505701880736,4.594750117353166,16.6003847108463,-2.634581666717818
-1.56697,54.017651,4.458246575996203,268.6267881410299,4.639835185154174,13.712363487307192,-2.6028317255158533
-1.567041,54.01765,6.909368054082131,265.8865998780805,4.650482459814491,18.675782333555702,-2.1212887033434833
-1.567112,54.017647,4.480316926010386,268.6643982894895,4.770461188733808,13.80660964278874,-2.6172737428653665
-1.567185,54.017646,6.7345908045331555,265.9989266171409,4.7808175695948565,18.29346103669855,-2.1002619028736946
-1.567258,54.017643,4.21064717426988,267.4013141991694,4.904871914653059,12.194994647623608,-2.1916487266471756
-1.567333,54.017641,10.513588717187135,257.8417334949291,5.279576398425291,21.182156245665347,-2.487756095046518
-1.567412,54.017631,6.098505390312087,266.3480346038245,5.237119269752553,16.82485515782503,-2.0412354872631533
-1.567492,54.017628,5.992951617394291,270.000031153312,5.030491440024167,19.819969093953848,-2.565987807778912
-1.567569,54.017628,5.949829904848414,270.000029939167,4.834498267040279,19.677355079663858,-2.559180115136928
-1.567643,54.017628,6.050872218834951,270.00003277395024,5.291815670682335,20.01152665980973,-2.574913178379203
-1.567724,54.017628,2.896878191245317,273.6520301350559,5.237119269752553,12.018213163495382,-2.1647274180313665
-1.567804,54.017631,6.006786719020836,266.3930016275166,5.302319292384452,16.605331254498335,-2.0346271990940425
-1.567885,54.017628,6.109265843150479,270.0000343916661,5.553139901327513,20.20464864438437,-2.5836685827639987
-1.56797,54.017628,6.050872218834951,270.00003277395024,5.291815670682335,20.01152665980973,-2.574913178379203
-1.568051,54.017628,4.650141223045128,268.8529088378663,5.554253128620611,14.468779694081833,-2.6919894560579474
-1.568136,54.017627,5.375108288161301,266.67925795104514,5.758803164217785,15.05311382086584,-2.000913679621253
-1.568224,54.017624,6.138635949450953,270.0000352017789,5.683802563157774,20.301782771780637,-2.5879836610811693
-1.568311,54.017624,6.138635949450953,270.0000352017789,5.683802563157774,20.301782771780637,-2.5879836610811693
-1.568398,54.017624,4.602948968956896,268.81095157307465,5.358301185038373,14.291111355811589,-2.6750665610233817
-1.56848,54.017623,5.823997906174933,266.4796982569332,5.432729823324459,16.163074292279063,-2.022760340451693
-1.568563,54.01762,4.602949094992832,268.8109516911518,5.358301700026607,14.29111183369233,-2.6750666072876657
-1.568645,54.017619,8.192030632304968,265.0745467385258,5.180284653993374,21.383875609566125,-2.262756310932675
-1.568724,54.017615,4.946321814232454,261.83136774266524,5.478059869809105,11.377703958236157,-2.496071189607636
-1.568807,54.017608,6.373554954820853,266.20615762466736,5.041542332490119,17.472482726400624,-2.0637802082891357
-1.568884,54.017605,5.921237766450381,270.00002913382,4.703838752353089,19.58279391884094,-2.554586786472413
-1.568956,54.017605,4.4298701970582375,268.5662291150371,4.443905802110566,13.583333930650143,-2.579971332087836
-1.569024,54.017604,8.231295288969559,264.3650123767108,4.529735390533187,20.86496956940621,-2.4233337210256973
-1.569093,54.0176,7.077841585379796,265.76780149628746,4.520172114607833,19.032106262837274,-2.144185490258419
-1.569162,54.017597,8.286673269399133,264.81325216301883,4.919979114612106,21.395876288920775,-2.325452293400383
-1.569237,54.017593,6.555439033655636,266.1052956017864,4.911175861825148,17.89073838868765,-2.081096461969466
-1.569312,54.01759,2.8181582089149773,273.7939033139528,5.041544142354689,11.809403679425124,-2.225568307638581
-1.569389,54.017593,5.964173920670508,270.00003034637786,4.899833447077681,19.724794237842847,-2.561460425111073
-1.569464,54.017593,8.280522731471248,264.522768308145,4.659785055867495,21.125314862095863,-2.3905620013077624
-1.569535,54.017589,8.02350189712393,264.0206829495981,4.269752453066253,20.057841471307512,-2.486828406859962
-1.5696,54.017585,9.598236866922633,257.41697919913236,4.0832740755231205,19.09094651023692,-2.534654225251221
-1.569661,54.017577,6.942947734351102,254.95775518808773,3.8560026144757114,12.87180837590793,-2.268513138744713
-1.569718,54.017568,9.982618691847675,241.99234963883777,3.551874569221893,13.970182408916976,-2.1925153448197454
-1.569766,54.017553,14.99154950886874,228.44405261024437,4.190649960664484,17.46115073638771,-2.1152388906652932
-1.569814,54.017528,13.706809774734806,225.02838115671767,4.247944417168902,15.442773331071288,-2.6144173676684557
-1.56986,54.017501,17.56145132678906,219.56441376355107,4.6156378199070405,18.93588727885303,-2.57873420860794
-1.569905,54.017469,11.723746038838426,205.30934571637425,5.043060606526827,11.830679629269767,-2.4908633603992354
-1.569938,54.017428,12.651123168030347,205.67426434471096,5.428525135659241,12.777791372485817,-2.628443481857326
-1.569974,54.017384,20.48815289549039,202.67549136544196,5.422948445096968,20.568803185417227,-2.160724197001732
-1.570006,54.017339,13.670469866463597,204.08665617007998,5.602806635607924,13.758549443862835,-2.030927659699947
-1.570041,54.017293,13.581711780685435,205.89010907527418,5.6856129016680805,13.725129856678182,-2.686992314618122
-1.570079,54.017247,19.249431081465723,206.98535035122143,5.615132133868889,19.510602161979072,-2.6214137207374755
-1.570118,54.017202,20.636599615100977,207.4394254585589,5.3874807984522715,20.944684544325074,-2.520886496567104
-1.570156,54.017159,11.026726527535185,205.17516313436911,5.528958360974822,11.123806452679124,-2.4483603554232656
-1.570192,54.017114,21.551795525061774,208.05266220675122,5.417899151470803,21.915479956036695,-2.3754224243204547
-1.570231,54.017071,16.828808212530095,206.47954366882394,5.7144480343550255,17.032947421372725,-2.6971801102038433
-1.57027,54.017025,19.249955941216843,206.9854739833306,5.615138303528879,19.51114110162959,-2.621391291204005
-1.570309,54.01698,12.503925443222084,205.72420592487433,6.171366678404735,12.630686477314002,-2.69011868353225
-1.57035,54.01693,21.037167599483478,208.7393554822323,5.706750694382384,21.441114061081585,-2.2033791317490024
-1.570392,54.016885,20.039037830872978,207.13702227725568,5.872630094905065,20.319884061371148,-2.6007975115856277
-1.570433,54.016838,16.308793138531264,206.38839145762194,5.585801318287881,16.50254360819182,-2.696235494597859
-1.570471,54.016793,16.308926518639232,206.38841613090517,5.585802511816726,16.502679671551096,-2.6962341634612375
-1.570509,54.016748,10.78717936134419,204.8223798421026,5.7581343984827,10.873452922578112,-2.2682952904377904
-1.570546,54.016701,11.50137975949695,204.4964369140893,5.987503549326023,11.58520087710803,-2.109332433380569
-1.570584,54.016652,11.144646759721772,205.2951945628778,5.657407320024612,11.245922661352573,-2.5084597170932468
-1.570621,54.016606,18.603103940419317,203.19140359436537,5.806558129349472,18.69204011235715,-2.0486769069138004
-1.570656,54.016558,16.197226702523768,203.63124553208903,5.704517475836469,16.28738152545483,-2.006812186489114
-1.570691,54.016511,13.583935616123632,205.89053214386496,5.685633278482903,13.727391944687952,-2.687051919068016
-1.570729,54.016465,11.156548561454638,204.69412789959688,5.629806178937838,11.242615275301917,-2.2101858628843196
-1.570765,54.016419,14.497462234511337,203.9378590785332,5.474669065638648,14.586612256350334,-2.024378346278549
-1.570799,54.016374,11.16520521648433,204.91855058921217,5.272181043224052,11.256912456342285,-2.323257875104437
-1.570833,54.016331,16.310295955866152,206.3886694612467,5.5858147654593395,16.50407665965905,-2.696220485595097
-1.570871,54.016286,15.70064739425327,206.26850888903184,6.200023029318153,15.88207028406416,-2.739451247631652
-1.570913,54.016236,12.506049673569782,205.7246065897937,6.171387471242035,12.632844853573339,-2.6902142039613093
-1.570954,54.016186,18.31443698809223,206.73077053779744,6.100512660082412,18.54948256396854,-2.6862315944488078
-1.570996,54.016137,10.443474231099923,205.1757079457961,6.1433144445808034,10.535432492966965,-2.4646925061928386
-1.571036,54.016087,10.443519305319368,205.17573445561646,6.143315780006725,10.535478612387298,-2.464707332055084
